date,universe,n,adv,dec,up_vol,dn_vol,up4,dn4,up25q,dn25q,up13_34,dn13_34,nh,nl,p_ab20,p_ab40,p_ab50,p_ab200,p_stack,p_s1,p_s2,p_s3,p_s4
2025-10-10,sp500,500,78,422,41,204,0,93,26,12,37,35,4,9,29.2,36.6,39.2,58.72,44.6,9.22,47.49,11.22,32.06
2025-10-13,all,4237,3031,1090,870,313,227,51,805,496,934,704,55,47,36.4,42.43,45.74,53.42,40.69,7.35,38.64,14.82,39.19
2025-10-13,nasdaq,3081,2124,849,618,243,183,46,705,442,820,567,41,35,38.71,45.64,48.41,52.35,43.16,7.21,38.0,14.38,40.42
2025-10-13,r2000,1934,1509,395,444,119,110,18,345,131,350,298,31,21,32.43,37.56,41.66,54.8,36.28,7.43,37.25,17.58,37.73
2025-10-13,scan,122,105,16,21,6,7,1,66,1,73,0,1,0,81.97,100.0,100.0,100.0,96.72,0.0,100.0,0.0,0.0
2025-10-13,sp500,500,357,140,92,47,10,4,33,11,52,27,1,6,36.6,40.0,44.6,62.73,41.4,7.41,49.5,13.23,29.86
2025-10-14,all,4237,2798,1305,992,366,325,77,834,470,954,641,89,12,43.67,46.91,50.07,56.32,41.38,6.31,39.59,16.74,37.36
2025-10-14,nasdaq,3081,1904,1056,663,285,247,71,722,424,832,530,53,11,45.15,49.51,52.05,54.72,43.96,6.29,38.73,15.98,39.01
2025-10-14,r2000,1934,1424,478,529,149,174,29,365,123,362,256,49,3,42.75,43.19,48.14,58.91,37.53,6.25,38.54,20.42,34.79
2025-10-14,scan,142,101,41,38,7,20,3,69,1,68,0,2,0,83.8,97.89,100.0,100.0,93.66,0.0,100.0,0.0,0.0
2025-10-14,sp500,500,381,118,136,32,12,3,36,8,47,17,15,0,43.8,48.2,51.0,66.13,41.2,6.21,50.7,15.43,27.66
2025-10-15,all,4238,2222,1847,827,588,358,116,950,429,992,656,116,19,45.51,48.02,50.59,56.55,41.54,6.36,39.88,16.69,37.07
2025-10-15,nasdaq,3082,1614,1327,599,398,314,98,806,388,873,521,77,14,46.76,50.87,52.79,54.96,43.94,6.21,38.93,16.08,38.79
2025-10-15,r2000,1934,1081,797,412,272,181,38,433,107,385,276,61,6,45.56,44.47,48.09,59.28,38.16,6.04,38.91,20.36,34.69
2025-10-15,scan,152,116,36,45,20,26,4,90,1,77,0,8,0,80.26,99.34,100.0,100.0,92.76,0.0,100.0,0.0,0.0
2025-10-15,sp500,500,251,246,97,94,13,7,47,6,56,20,22,2,44.0,47.2,51.0,64.53,41.6,7.62,49.7,14.83,27.86
2025-10-16,all,4239,953,3167,429,1165,103,391,848,486,896,794,37,58,36.92,40.75,43.51,52.56,39.58,8.44,38.99,13.52,39.05
2025-10-16,nasdaq,3083,725,2260,326,804,94,309,721,436,790,628,30,36,38.88,43.85,46.06,51.22,42.03,8.07,38.04,13.09,40.81
2025-10-16,r2000,1934,377,1512,172,608,35,207,386,123,342,346,14,24,35.25,37.17,40.57,54.19,36.4,8.55,38.27,15.87,37.31
2025-10-16,scan,153,51,102,19,34,5,4,84,1,81,0,3,0,84.31,99.35,100.0,100.0,97.39,0.0,100.0,0.0,0.0
2025-10-16,sp500,500,132,367,68,158,10,23,45,8,48,31,6,10,35.8,39.2,42.0,60.92,39.0,10.62,48.1,12.83,28.46
2025-10-17,all,4241,1736,2367,592,636,84,149,788,526,846,798,17,49,34.73,38.93,41.86,52.72,37.7,7.96,39.35,13.31,39.38
2025-10-17,nasdaq,3085,1122,1845,380,469,76,122,679,471,746,631,11,41,35.57,40.97,43.52,51.06,39.86,7.89,38.25,12.73,41.13
2025-10-17,r2000,1934,801,1085,290,322,29,75,354,138,326,344,6,16,32.28,35.56,38.9,54.08,34.88,7.96,38.51,15.49,38.03
2025-10-17,scan,153,62,91,16,23,6,5,83,0,83,0,2,0,80.39,98.04,100.0,100.0,96.08,0.0,100.0,0.0,0.0
2025-10-17,sp500,500,354,145,137,50,3,4,37,10,53,24,5,0,42.4,43.0,46.4,63.13,38.2,9.62,49.5,13.63,27.25
2025-10-20,all,4243,3256,875,780,228,368,52,876,490,1003,636,64,19,46.25,45.73,47.71,56.18,38.07,6.55,40.81,15.39,37.25
2025-10-20,nasdaq,3087,2292,695,561,182,327,49,745,442,871,522,40,16,46.38,47.55,49.24,54.52,40.08,6.52,39.7,14.86,38.93
2025-10-20,r2000,1934,1631,279,398,84,202,19,405,117,399,246,35,4,47.64,43.38,45.3,58.85,35.8,6.36,40.28,18.54,34.83
2025-10-20,scan,185,154,30,43,5,30,1,99,1,111,0,8,0,89.73,100.0,100.0,100.0,92.97,0.0,100.0,0.0,0.0
2025-10-20,sp500,500,409,87,110,23,9,3,42,8,66,14,12,1,54.8,51.0,54.0,65.93,39.4,7.21,51.5,14.43,26.85
2025-10-21,all,4245,2084,2025,575,458,159,152,858,490,980,569,33,14,48.34,46.85,48.92,56.78,38.62,6.4,40.99,15.81,36.8
2025-10-21,nasdaq,3089,1406,1565,378,326,126,134,721,439,842,481,18,13,47.13,47.78,49.9,55.39,40.38,6.27,39.77,15.66,38.3
2025-10-21,r2000,1934,1071,813,282,218,75,60,403,110,391,204,15,3,51.63,46.38,48.64,59.49,36.69,6.3,40.6,18.86,34.24
2025-10-21,scan,170,56,114,10,31,4,8,97,1,95,0,4,0,84.12,98.82,100.0,100.0,97.65,0.0,100.0,0.0,0.0
2025-10-21,sp500,500,294,204,94,53,14,1,49,7,63,8,10,0,60.6,55.2,55.6,67.54,41.8,6.81,52.1,15.43,25.65
2025-10-22,all,4247,1338,2781,508,846,80,408,751,560,860,647,31,45,41.91,42.72,44.98,55.83,37.57,6.8,40.84,15.0,37.36
2025-10-22,nasdaq,3091,836,2149,324,621,58,358,639,504,747,532,17,40,39.74,42.9,45.09,53.82,38.89,6.9,39.39,14.46,39.25
2025-10-22,r2000,1934,768,1118,281,384,39,183,360,133,347,244,19,9,48.91,44.82,46.97,59.97,36.48,5.98,41.03,18.91,34.08
2025-10-22,scan,144,49,94,15,35,5,16,88,0,71,0,2,0,85.42,99.31,100.0,100.0,95.14,0.0,100.0,0.0,0.0
2025-10-22,sp500,500,189,309,82,120,3,16,40,10,50,12,5,2,50.8,50.4,52.0,67.54,41.2,7.41,52.3,15.23,25.05
2025-10-23,all,4250,2580,1508,616,421,214,72,737,588,908,640,51,23,46.7,46.39,47.43,56.56,37.47,6.62,41.22,15.37,36.79
2025-10-23,nasdaq,3094,1870,1082,400,287,160,55,632,527,785,520,29,18,43.59,46.32,47.4,54.54,38.44,6.83,39.62,14.95,38.61
2025-10-23,r2000,1934,1171,717,319,212,109,31,339,151,360,243,32,7,53.37,48.15,48.77,60.18,37.19,5.87,41.54,18.63,33.96
2025-10-23,scan,177,143,32,29,10,20,0,99,2,91,0,3,0,81.36,99.44,100.0,100.0,94.92,0.0,100.0,0.0,0.0
2025-10-23,sp500,500,290,209,95,73,14,9,35,9,55,12,6,2,57.4,54.8,53.8,68.34,42.0,7.62,52.91,15.43,24.05
2025-10-24,all,4250,2655,1449,603,330,287,56,821,539,965,617,86,13,53.15,49.96,50.88,57.79,38.35,6.07,41.69,16.17,36.07
2025-10-24,nasdaq,3094,1937,1035,440,220,245,43,689,482,823,508,46,10,50.28,49.9,51.07,56.01,39.35,5.91,40.34,15.75,38.0
2025-10-24,r2000,1934,1326,564,307,139,131,27,392,138,389,233,45,6,63.61,53.1,53.47,62.31,38.29,5.18,42.34,19.97,32.51
2025-10-24,scan,196,150,45,43,10,29,1,114,2,110,1,6,0,84.69,99.49,100.0,100.0,93.37,0.0,100.0,0.0,0.0
2025-10-24,sp500,500,265,232,62,66,16,3,43,8,67,11,22,2,58.6,56.2,54.2,66.53,43.2,8.82,51.7,14.83,24.65
2025-10-27,all,4250,1952,2143,678,597,213,126,797,532,937,634,78,24,53.27,49.38,50.48,57.81,38.8,6.27,42.12,15.74,35.87
2025-10-27,nasdaq,3094,1406,1565,475,406,200,101,675,474,788,533,53,18,50.83,49.39,50.71,55.96,39.58,6.37,40.55,15.47,37.61
2025-10-27,r2000,1934,802,1080,301,303,85,58,377,138,397,225,23,7,60.93,51.43,52.16,62.42,39.18,5.39,42.87,19.54,32.19
2025-10-27,scan,195,124,70,37,19,17,5,114,1,107,0,5,0,88.21,99.49,100.0,100.0,92.31,0.0,100.0,0.0,0.0
2025-10-27,sp500,500,327,171,131,77,8,2,38,6,69,7,26,1,63.6,58.2,58.2,66.53,44.0,8.62,52.91,13.63,24.85
2025-10-28,all,4252,1428,2680,484,703,123,156,782,537,920,686,58,57,47.59,46.26,47.39,56.53,38.36,7.32,41.69,14.89,36.1
2025-10-28,nasdaq,3095,1086,1886,343,455,107,125,665,478,781,575,39,38,46.21,46.87,48.29,54.88,39.04,7.1,40.17,14.77,37.96
2025-10-28,r2000,1935,692,1195,253,315,42,60,363,139,400,222,27,18,54.89,48.98,49.09,61.3,39.28,6.3,42.71,18.58,32.41
2025-10-28,scan,199,79,117,24,31,9,8,118,1,107,0,3,0,86.43,100.0,100.0,100.0,93.47,0.0,100.0,0.0,0.0
2025-10-28,sp500,501,107,393,54,147,9,16,43,7,63,15,8,10,51.0,49.4,49.4,63.73,43.2,11.82,51.3,12.42,24.45
2025-10-29,all,4252,1065,3079,480,1299,153,353,819,549,787,969,71,130,37.37,38.89,40.81,52.46,36.68,9.65,40.05,12.48,37.82
2025-10-29,nasdaq,3095,818,2182,330,800,128,251,697,479,675,762,43,79,37.52,40.26,42.42,51.35,37.51,9.13,38.72,12.73,39.42
2025-10-29,r2000,1935,397,1511,221,732,66,203,386,158,332,382,24,53,40.27,39.13,40.25,55.97,37.38,8.97,41.32,14.68,35.02
2025-10-29,scan,180,98,82,46,30,16,3,112,0,97,0,7,0,85.0,100.0,100.0,100.0,96.11,0.0,100.0,0.0,0.0
2025-10-29,sp500,501,132,368,85,247,12,36,47,11,57,49,28,35,38.0,42.8,43.4,57.72,40.6,16.83,48.1,9.62,25.45
2025-10-30,all,4252,1483,2638,633,850,137,236,816,563,783,966,43,128,33.5,36.0,37.68,51.99,34.41,10.12,39.89,12.17,37.82
2025-10-30,nasdaq,3095,1047,1936,411,523,111,178,692,490,667,768,29,84,33.33,36.67,38.75,51.02,35.26,9.54,38.68,12.44,39.34
2025-10-30,r2000,1935,680,1218,327,472,61,119,389,158,329,369,18,58,35.61,35.7,36.55,55.12,34.93,9.87,40.93,14.19,35.01
2025-10-30,scan,174,59,115,24,33,8,3,104,0,98,0,3,0,86.78,100.0,100.0,100.0,98.85,0.0,100.0,0.0,0.0
2025-10-30,sp500,501,227,272,124,144,13,24,38,13,63,45,11,16,36.2,41.8,42.8,57.72,38.6,16.63,48.5,9.22,25.65
2025-10-31,all,4253,2398,1717,884,689,233,97,863,510,788,944,43,55,36.87,38.31,39.53,52.48,33.18,9.81,40.21,12.37,37.61
2025-10-31,nasdaq,3096,1738,1237,545,405,200,78,735,452,675,757,29,45,36.44,39.06,40.78,51.68,34.2,9.19,39.05,12.75,39.02
2025-10-31,r2000,1935,1137,763,494,366,112,52,408,133,329,353,21,16,39.54,38.46,39.05,55.46,33.16,9.5,41.41,14.09,35.01
2025-10-31,scan,177,107,70,34,31,19,6,109,0,91,1,2,0,85.88,98.31,100.0,100.0,96.61,0.0,100.0,0.0,0.0
2025-10-31,sp500,501,268,229,146,158,11,7,44,9,63,42,8,5,41.0,44.2,42.4,57.92,38.4,16.63,48.5,9.42,25.45
2025-11-03,all,4254,1587,2530,792,932,125,297,886,494,711,1002,41,91,35.69,35.55,37.29,50.88,32.25,10.62,39.31,11.67,38.41
2025-11-03,nasdaq,3097,1083,1895,483,578,105,267,750,440,604,811,34,67,34.88,36.01,38.31,49.98,33.11,10.09,38.0,12.09,39.82
2025-11-03,r2000,1935,862,1024,482,462,51,130,421,125,315,350,13,24,40.17,37.26,37.59,54.4,32.06,10.35,40.61,13.82,35.22
2025-11-03,scan,176,89,86,42,32,7,9,114,0,81,0,2,0,88.64,99.43,100.0,100.0,97.16,0.0,100.0,0.0,0.0
2025-11-03,sp500,501,189,310,113,194,10,4,50,8,57,46,8,12,37.8,39.4,40.4,57.11,38.6,16.03,49.1,8.02,26.85
2025-11-04,all,4255,1067,3088,563,1186,86,477,721,585,615,1119,25,148,29.44,30.31,31.88,48.62,29.59,11.31,38.44,10.24,40.02
2025-11-04,nasdaq,3098,661,2354,305,803,67,401,608,526,522,919,15,127,28.01,29.82,31.91,46.79,29.94,11.24,36.79,10.05,41.92
2025-11-04,r2000,1935,530,1366,308,642,43,220,341,149,269,389,12,31,32.9,31.63,32.67,52.74,29.6,10.46,40.39,12.38,36.77
2025-11-04,scan,127,24,102,16,49,4,10,70,0,64,0,1,0,87.4,98.43,100.0,100.0,98.43,0.0,100.0,0.0,0.0
2025-11-04,sp500,501,215,285,146,167,7,32,42,10,55,53,7,7,35.4,39.4,40.4,57.72,36.8,16.23,48.3,9.42,26.05
2025-11-05,all,4257,2675,1420,1013,571,257,136,754,568,575,1176,50,68,35.69,35.43,36.09,50.52,28.3,10.23,38.8,11.78,39.18
2025-11-05,nasdaq,3099,1903,1058,644,354,190,106,635,517,479,975,30,52,33.64,34.45,35.51,48.75,28.29,10.08,37.23,11.58,41.1
2025-11-05,r2000,1936,1337,550,613,291,152,75,357,133,247,427,19,24,42.86,39.98,40.13,55.99,28.82,8.8,41.36,14.67,35.17
2025-11-05,scan,138,109,27,39,15,20,1,78,0,51,0,1,0,91.3,97.83,100.0,100.0,97.83,0.0,100.0,0.0,0.0
2025-11-05,sp500,501,311,186,157,115,20,8,44,11,52,52,15,5,40.6,41.8,41.6,56.91,35.6,16.23,47.7,9.22,26.85
2025-11-06,all,4258,1001,3131,495,1117,144,455,703,615,562,1316,36,179,30.54,30.53,31.9,47.69,26.66,11.65,37.13,10.6,40.61
2025-11-06,nasdaq,3100,669,2318,302,737,99,372,589,553,458,1098,21,138,28.27,28.83,30.76,45.84,26.26,11.37,35.63,10.25,42.75
2025-11-06,r2000,1936,433,1471,260,661,84,246,327,167,256,484,18,71,35.16,33.78,34.86,52.64,27.36,10.83,39.22,13.45,36.5
2025-11-06,scan,134,54,80,27,34,5,6,72,0,49,0,2,0,91.79,97.76,100.0,100.0,97.76,0.0,100.0,0.0,0.0
2025-11-06,sp500,501,163,338,93,163,10,15,49,10,47,56,6,12,38.8,39.4,39.8,54.71,34.2,17.23,46.09,8.62,28.06
2025-11-07,all,4261,2317,1781,958,707,225,174,723,618,530,1326,47,113,33.0,33.17,33.67,49.12,25.83,10.68,37.9,11.28,40.15
2025-11-07,nasdaq,3102,1549,1408,577,495,178,146,599,553,424,1122,21,96,29.37,30.7,31.98,46.73,25.05,10.74,36.14,10.63,42.49
2025-11-07,r2000,1938,1130,752,544,403,114,94,344,166,241,474,31,41,38.52,37.68,37.05,54.71,26.89,9.66,40.45,14.3,35.59
2025-11-07,scan,144,78,64,33,29,14,3,82,0,58,0,6,0,88.89,98.61,100.0,100.0,97.22,0.0,100.0,0.0,0.0
2025-11-07,sp500,501,387,113,199,58,13,6,53,9,53,49,9,1,45.0,44.8,45.2,57.92,34.8,15.43,47.7,10.22,26.65
2025-11-10,all,4261,2594,1499,882,557,234,101,758,602,581,1212,97,63,37.73,36.25,36.8,49.96,26.3,10.07,38.05,11.98,39.9
2025-11-10,nasdaq,3102,1891,1060,593,351,198,81,629,541,471,1024,57,45,34.3,33.38,34.92,48.08,25.14,9.79,36.46,11.68,42.07
2025-11-10,r2000,1938,1208,690,505,309,112,49,365,158,267,435,44,32,43.49,41.68,40.96,55.25,27.88,9.39,40.39,14.89,35.33
2025-11-10,scan,152,128,24,44,14,26,1,83,0,65,0,6,0,91.45,100.0,100.0,100.0,94.74,0.0,100.0,0.0,0.0
2025-11-10,sp500,501,322,177,116,82,6,5,53,9,60,45,26,3,50.0,47.6,47.6,58.32,35.6,15.03,47.49,10.82,26.65
2025-11-11,all,4261,2362,1742,712,419,226,102,771,568,639,1212,78,60,41.83,39.26,38.88,51.48,27.25,9.02,38.8,12.72,39.45
2025-11-11,nasdaq,3102,1586,1379,467,298,188,90,636,516,507,1034,46,43,37.59,35.96,36.27,48.98,25.63,9.27,36.95,12.06,41.72
2025-11-11,r2000,1938,1194,698,427,223,118,35,375,143,302,431,45,23,48.91,45.56,43.82,57.17,29.03,8.06,41.36,15.85,34.74
2025-11-11,scan,155,93,61,27,14,15,0,87,0,69,0,7,0,87.1,100.0,100.0,100.0,93.55,0.0,100.0,0.0,0.0
2025-11-11,sp500,501,338,162,87,42,9,3,53,8,71,35,9,2,56.0,51.2,51.2,61.12,39.2,12.63,48.9,12.22,26.25
2025-11-12,all,4262,1983,2115,702,655,186,162,713,622,681,1117,70,50,42.77,39.75,39.18,51.33,28.34,8.85,38.61,12.77,39.78
2025-11-12,nasdaq,3103,1423,1543,463,433,162,146,604,560,540,958,40,39,38.67,36.54,36.78,48.84,26.64,8.88,36.68,12.19,42.25
2025-11-12,r2000,1938,887,998,384,369,79,65,324,167,321,379,34,18,50.16,45.82,43.82,57.17,30.95,7.9,41.14,16.06,34.9
2025-11-12,scan,147,78,69,23,22,4,6,66,0,68,0,2,0,91.84,100.0,100.0,100.0,99.32,0.0,100.0,0.0,0.0
2025-11-12,sp500,501,296,202,103,70,6,2,50,9,76,33,13,1,57.0,53.6,53.4,60.92,40.2,13.03,49.3,11.62,26.05
2025-11-13,all,4262,904,3235,427,1120,67,547,584,739,533,1305,19,146,35.02,34.08,34.17,48.62,28.0,9.79,37.7,10.97,41.54
2025-11-13,nasdaq,3103,625,2371,267,771,58,463,498,653,439,1109,13,120,31.32,31.18,31.88,45.94,26.11,9.99,35.62,10.34,44.05
2025-11-13,r2000,1938,432,1472,226,582,28,232,257,218,240,464,10,47,41.31,40.08,38.67,54.42,31.42,8.96,40.27,14.19,36.59
2025-11-13,scan,113,16,96,9,41,0,12,52,0,46,0,1,0,97.35,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-11-13,sp500,501,128,371,73,173,3,37,36,11,48,43,5,3,47.4,45.0,45.8,59.92,39.0,12.83,49.7,10.22,27.25
2025-11-14,all,4262,1696,2390,575,707,135,135,598,730,520,1360,26,130,34.02,33.57,33.33,48.34,27.76,9.87,37.56,10.81,41.76
2025-11-14,nasdaq,3103,1247,1708,403,456,122,113,505,650,421,1167,12,100,31.18,30.68,30.96,45.42,25.61,10.16,35.47,9.95,44.41
2025-11-14,r2000,1938,825,1057,310,348,66,55,273,208,248,464,17,44,40.54,40.11,38.04,53.94,31.94,9.12,40.16,13.81,36.91
2025-11-14,scan,115,63,51,20,13,8,1,60,0,45,1,1,0,89.57,100.0,100.0,100.0,96.52,0.0,100.0,0.0,0.0
2025-11-14,sp500,501,187,308,79,116,3,1,39,10,49,48,2,6,42.8,43.6,44.4,59.92,38.6,12.83,49.5,10.42,27.25
2025-11-17,all,4263,883,3269,382,1157,119,414,544,776,478,1481,27,253,24.84,27.6,27.88,44.64,26.5,11.68,35.61,9.01,43.7
2025-11-17,nasdaq,3104,736,2267,301,709,112,296,461,681,398,1237,20,186,23.78,26.04,26.67,42.31,24.67,11.82,33.66,8.59,45.93
2025-11-17,r2000,1938,302,1609,164,686,54,227,245,238,220,538,11,114,26.27,30.46,29.65,48.62,30.28,11.73,37.95,10.66,39.66
2025-11-17,scan,92,39,52,19,17,4,1,52,0,48,0,2,0,89.13,98.91,100.0,100.0,94.57,0.0,100.0,0.0,0.0
2025-11-17,sp500,501,99,402,49,167,0,26,35,14,39,64,5,8,32.0,37.4,37.8,55.71,37.8,13.83,47.29,8.42,30.46
2025-11-18,all,4264,2174,1913,694,649,140,97,550,795,467,1498,24,140,26.78,28.62,28.74,45.46,25.65,10.88,35.76,9.68,43.67
2025-11-18,nasdaq,3105,1525,1424,454,426,133,81,468,696,398,1244,18,103,25.89,27.25,27.69,43.28,23.75,11.16,33.76,9.46,45.62
2025-11-18,r2000,1938,1059,822,360,318,54,41,250,245,220,549,8,65,28.75,31.97,31.16,49.26,29.49,10.98,38.22,11.03,39.77
2025-11-18,scan,99,59,39,16,11,6,4,54,0,43,0,2,0,92.93,97.98,100.0,100.0,89.9,0.0,100.0,0.0,0.0
2025-11-18,sp500,501,247,254,114,131,2,8,34,13,33,62,5,6,33.0,37.4,38.6,56.51,36.6,12.02,47.29,9.22,31.46
2025-11-19,all,4265,1539,2588,485,710,108,187,578,801,445,1607,27,199,25.84,27.23,27.65,44.11,24.63,11.43,35.04,9.03,44.5
2025-11-19,nasdaq,3106,1127,1862,337,457,93,164,498,696,376,1334,21,158,25.5,26.13,26.92,41.84,23.08,11.68,33.0,8.76,46.56
2025-11-19,r2000,1939,704,1181,258,366,48,82,262,245,211,596,12,74,27.46,30.5,29.98,48.11,27.69,11.3,37.69,10.39,40.62
2025-11-19,scan,114,64,48,21,14,5,1,66,0,53,0,2,0,78.95,100.0,100.0,100.0,94.74,0.0,100.0,0.0,0.0
2025-11-19,sp500,501,203,294,71,118,7,3,33,16,31,67,4,12,30.4,35.2,36.6,55.31,34.8,12.83,46.29,9.02,31.86
2025-11-20,all,4266,1033,3099,447,1109,69,473,521,844,369,1773,6,262,22.05,24.12,24.41,42.03,23.17,12.35,33.61,8.36,45.68
2025-11-20,nasdaq,3107,735,2251,295,717,64,378,454,737,314,1452,6,216,21.69,23.25,23.73,39.88,21.97,12.76,31.49,8.27,47.48
2025-11-20,r2000,1939,519,1376,237,549,27,210,245,257,185,671,4,88,23.58,27.44,26.87,46.62,26.04,11.78,36.67,9.91,41.63
2025-11-20,scan,82,16,65,6,31,1,7,48,0,44,0,0,0,91.46,97.56,100.0,100.0,96.34,0.0,100.0,0.0,0.0
2025-11-20,sp500,501,148,352,73,190,2,45,25,20,23,83,0,12,28.2,30.4,32.2,52.3,31.8,14.03,44.09,8.22,33.67
2025-11-21,all,4266,3267,869,1586,290,552,53,551,795,422,1628,36,87,35.51,33.06,31.81,46.3,24.12,9.95,35.02,11.22,43.8
2025-11-21,nasdaq,3107,2239,749,947,218,380,47,472,713,352,1388,25,80,32.96,30.45,29.88,43.63,22.79,10.25,32.9,10.63,46.21
2025-11-21,r2000,1939,1684,230,929,89,364,16,263,215,216,559,22,12,43.05,40.69,38.57,52.68,28.12,8.74,38.49,14.13,38.65
2025-11-21,scan,115,104,11,41,6,21,1,61,0,59,0,4,0,86.96,100.0,100.0,100.0,95.65,0.0,100.0,0.0,0.0
2025-11-21,sp500,501,445,55,317,47,47,2,31,9,32,65,9,0,46.71,42.2,41.4,57.31,32.2,12.22,45.29,12.02,30.46
2025-11-24,all,4267,2615,1495,1088,696,304,62,550,857,494,1535,81,46,39.63,35.2,34.09,47.26,25.07,8.78,35.49,11.7,44.04
2025-11-24,nasdaq,3108,1946,1025,701,376,253,56,473,752,403,1311,60,40,37.06,32.84,32.0,44.76,23.57,9.03,33.31,11.32,46.34
2025-11-24,r2000,1939,1206,691,550,336,144,27,247,265,253,505,36,18,47.18,42.8,40.75,53.48,29.68,8.1,38.97,14.45,38.49
2025-11-24,scan,136,117,19,67,11,20,0,69,0,70,0,10,0,83.82,100.0,100.0,100.0,88.97,0.0,100.0,0.0,0.0
2025-11-24,sp500,501,266,233,222,207,18,4,37,18,44,62,20,1,48.7,43.6,43.2,57.31,33.4,10.82,45.49,11.82,31.86
2025-11-25,all,4267,3160,944,1108,255,303,40,585,778,552,1463,138,18,51.08,42.33,41.23,50.47,27.27,7.31,36.16,14.24,42.29
2025-11-25,nasdaq,3108,2152,808,679,206,211,39,492,700,426,1269,83,17,45.33,38.0,37.3,47.12,25.5,7.68,33.83,13.16,45.33
2025-11-25,r2000,1939,1609,292,692,91,179,13,272,215,300,462,81,4,62.84,52.77,51.06,58.23,33.04,6.18,39.82,18.34,35.66
2025-11-25,scan,148,114,34,38,15,10,1,69,0,64,0,10,0,85.14,99.32,100.0,100.0,90.54,0.0,100.0,0.0,0.0
2025-11-25,sp500,501,424,74,157,33,15,1,43,10,55,56,31,0,64.67,55.4,53.4,61.52,36.2,9.02,46.29,15.23,29.46
2025-11-26,all,4267,2665,1450,727,453,235,43,594,761,627,1409,102,13,56.57,45.46,43.95,51.6,29.78,6.78,36.37,15.13,41.71
2025-11-26,nasdaq,3108,1885,1090,474,308,216,39,501,685,471,1236,68,12,50.68,40.74,39.87,48.38,27.78,7.15,33.99,14.24,44.62
2025-11-26,r2000,1939,1198,692,442,299,78,14,275,204,349,431,54,2,67.96,55.43,53.35,59.34,36.78,5.65,40.03,19.24,35.07
2025-11-26,scan,158,115,42,23,13,10,0,76,0,79,0,8,0,89.24,100.0,100.0,100.0,91.14,0.0,100.0,0.0,0.0
2025-11-26,sp500,501,365,135,47,28,9,2,44,10,63,46,18,0,71.46,60.4,57.8,61.92,38.0,8.62,46.29,15.63,29.46
2025-11-28,all,4268,2615,1487,180,87,88,13,608,724,816,1150,54,6,62.18,48.01,46.12,52.39,31.87,5.98,36.84,15.45,41.72
2025-11-28,nasdaq,3109,1874,1087,146,70,79,13,514,648,609,1028,31,6,56.86,43.12,41.72,48.99,29.38,6.46,34.29,14.54,44.71
2025-11-28,r2000,1939,1109,774,64,27,26,1,276,203,457,333,28,1,71.83,58.23,55.45,60.21,39.04,4.85,40.72,19.4,35.02
2025-11-28,scan,170,110,58,2,3,3,0,78,0,108,0,2,0,94.12,100.0,100.0,100.0,94.12,0.0,100.0,0.0,0.0
2025-11-28,sp500,501,382,118,4,3,2,0,44,9,90,23,14,0,78.04,63.8,61.4,63.0,42.4,7.41,47.29,15.63,29.66
2025-12-01,all,4268,1284,2873,511,696,102,450,564,783,676,1293,41,28,55.49,45.17,43.29,50.84,33.31,6.53,36.39,14.32,42.76
2025-12-01,nasdaq,3109,889,2123,331,450,84,409,482,706,506,1142,26,28,50.19,40.38,39.16,47.46,30.35,6.87,33.96,13.32,45.86
2025-12-01,r2000,1939,666,1239,287,349,34,234,259,219,375,392,22,4,65.12,55.28,52.57,58.17,41.46,5.75,40.01,18.06,36.17
2025-12-01,scan,168,50,117,15,24,2,18,77,0,86,0,5,0,96.43,99.4,100.0,100.0,97.02,0.0,100.0,0.0,0.0
2025-12-01,sp500,501,135,366,57,115,3,10,38,11,77,35,9,0,68.46,57.4,54.2,61.6,43.2,8.42,46.49,15.03,30.06
2025-12-02,all,4268,1730,2360,527,659,137,150,552,781,594,1375,37,44,54.01,44.22,42.27,50.61,33.78,6.6,36.39,14.12,42.89
2025-12-02,nasdaq,3109,1255,1695,366,440,114,138,474,702,450,1206,30,44,49.5,39.63,38.74,47.13,30.94,7.01,33.71,13.28,45.99
2025-12-02,r2000,1939,812,1072,275,328,58,66,251,217,325,442,16,6,63.22,54.24,51.53,58.69,42.14,5.33,40.33,18.27,36.07
2025-12-02,scan,162,65,96,17,25,4,6,68,0,83,1,5,0,93.21,98.77,100.0,100.0,98.15,0.0,100.0,0.0,0.0
2025-12-02,sp500,501,218,282,81,108,13,3,38,11,68,33,8,0,65.47,55.6,53.0,60.0,42.6,9.42,46.89,13.03,30.66
2025-12-03,all,4268,3109,1013,1019,314,466,59,615,689,655,1328,99,32,63.53,49.82,47.18,53.63,35.49,5.65,37.24,16.31,40.8
2025-12-03,nasdaq,3109,2215,761,667,212,362,50,523,625,492,1184,64,29,59.35,44.9,43.05,50.31,32.57,5.93,34.76,15.44,43.88
2025-12-03,r2000,1939,1613,295,606,117,273,13,289,177,370,402,54,4,74.9,62.18,58.8,62.39,44.73,4.32,41.18,21.15,33.35
2025-12-03,scan,160,113,45,42,13,15,2,72,0,62,2,8,0,95.0,98.75,100.0,100.0,98.75,0.0,100.0,0.0,0.0
2025-12-03,sp500,501,335,165,132,66,22,6,43,5,72,31,20,1,68.66,58.4,55.6,62.8,43.6,8.42,48.1,14.63,28.86
